,hex9,cnt
652,892a1005ad3ffff,14
653,892a1005ad7ffff,49
654,892a1005adbffff,42
655,892a1005b0bffff,10
656,892a1005b0fffff,54
657,892a1005b13ffff,8
658,892a1005b17ffff,15
659,892a1005b1bffff,34
660,892a1005b27ffff,23
661,892a1005b2bffff,16
662,892a1005b2fffff,9
663,892a1005b33ffff,24
664,892a1005b43ffff,67
665,892a1005b47ffff,23
666,892a1005b4bffff,6
667,892a1005b4fffff,8
668,892a1005b53ffff,21
669,892a1005b57ffff,13
670,892a1005b5bffff,9
671,892a1005b63ffff,24
672,892a1005b6bffff,15
673,892a1005b6fffff,11
674,892a1005b73ffff,6
675,892a1005b77ffff,8
676,892a1005b7bffff,16
677,892a1005b83ffff,11
678,892a1005b87ffff,2
679,892a1005b8fffff,8
680,892a1005b93ffff,2
681,892a1005b97ffff,3
682,892a1005b9bffff,5
683,892a1005ba3ffff,14
684,892a1005ba7ffff,2
685,892a1005babffff,17
686,892a1005bafffff,15
687,892a1005bb7ffff,5
688,892a1005bbbffff,15
689,892a1005bc3ffff,13
690,892a1005bc7ffff,4
691,892a1005bcbffff,22
692,892a1005bcfffff,12
693,892a1005bd7ffff,1
694,892a1005bdbffff,10
695,892a1005c4bffff,1
696,892a1005c6bffff,9
697,892a1005c6fffff,5
698,892a1005e03ffff,1
699,892a1005e07ffff,11
700,892a1005e0bffff,11
701,892a1005e0fffff,6
702,892a1005e13ffff,72
703,892a1005e17ffff,49
704,892a1005e1bffff,127
705,892a1005e23ffff,31
706,892a1005e27ffff,18
707,892a1005e2bffff,30
708,892a1005e2fffff,33
709,892a1005e33ffff,36
710,892a1005e37ffff,7
711,892a1005e3bffff,6
712,892a1005e43ffff,10
713,892a1005e47ffff,25
714,892a1005e4bffff,28
715,892a1005e4fffff,2
716,892a1005e53ffff,6
717,892a1005e57ffff,48
718,892a1005e5bffff,10
719,892a1005e63ffff,23
720,892a1005e67ffff,55
721,892a1005e6bffff,11
722,892a1005e6fffff,2
723,892a1005e73ffff,2
724,892a1005e77ffff,21
725,892a1005e7bffff,87
