,hex9,cnt
783,892a1005553ffff,1
784,892a1005563ffff,2
785,892a1005567ffff,7
786,892a1005577ffff,9
787,892a1005587ffff,7
788,892a1005597ffff,12
789,892a10055a3ffff,2
790,892a10055abffff,9
791,892a10055afffff,10
792,892a10055b7ffff,2
793,892a10055bbffff,2
794,892a10055cbffff,1
795,892a10055cfffff,3
796,892a10055d3ffff,2
797,892a10055dbffff,1
798,892a1005603ffff,1
799,892a1005607ffff,6
800,892a100560bffff,9
801,892a100560fffff,3
802,892a1005613ffff,4
803,892a1005617ffff,1
804,892a100561bffff,3
805,892a100562bffff,3
806,892a100562fffff,3
807,892a1005633ffff,3
808,892a1005637ffff,7
809,892a100563bffff,5
810,892a1005643ffff,8
811,892a1005647ffff,4
812,892a100564bffff,2
813,892a100564fffff,3
814,892a1005657ffff,6
815,892a100565bffff,1
816,892a1005663ffff,12
817,892a1005667ffff,17
818,892a100566bffff,2
819,892a100566fffff,2
820,892a1005673ffff,11
821,892a1005677ffff,20
822,892a100567bffff,17
823,892a1005687ffff,2
824,892a1005693ffff,1
825,892a1005697ffff,6
826,892a10056a7ffff,1
827,892a10056abffff,8
828,892a10056cbffff,1
829,892a1005803ffff,12
830,892a1005807ffff,2
831,892a100580bffff,9
832,892a100580fffff,2
833,892a1005813ffff,2
834,892a1005817ffff,1
835,892a100581bffff,4
836,892a1005823ffff,3
837,892a1005827ffff,1
838,892a100582bffff,1
839,892a100582fffff,4
840,892a1005833ffff,3
841,892a100583bffff,5
842,892a1005843ffff,52
843,892a1005847ffff,3
844,892a100584bffff,5
845,892a100584fffff,5
846,892a1005853ffff,5
847,892a1005857ffff,19
848,892a100585bffff,14
849,892a1005863ffff,4
850,892a1005867ffff,1
851,892a100586bffff,1
852,892a1005873ffff,10
853,892a1005877ffff,2
854,892a100587bffff,13
855,892a10058c3ffff,3
856,892a10058c7ffff,7
857,892a10058cbffff,9
858,892a10058cfffff,6
859,892a10058d3ffff,4
860,892a10058d7ffff,3
861,892a10058dbffff,38
862,892a1005943ffff,2
863,892a100594fffff,17
864,892a100596bffff,3
865,892a1005a03ffff,16
866,892a1005a07ffff,18
867,892a1005a0bffff,10
868,892a1005a0fffff,20
869,892a1005a13ffff,6
870,892a1005a17ffff,20
871,892a1005a1bffff,9
872,892a1005a23ffff,1
873,892a1005a27ffff,17
874,892a1005a2bffff,21
875,892a1005a2fffff,25
876,892a1005a33ffff,13
877,892a1005a37ffff,10
878,892a1005a3bffff,9
879,892a1005a43ffff,4
880,892a1005a47ffff,9
881,892a1005a4bffff,9
882,892a1005a4fffff,14
883,892a1005a53ffff,17
884,892a1005a57ffff,8
885,892a1005a5bffff,9
886,892a1005a63ffff,6
887,892a1005a67ffff,11
888,892a1005a6bffff,5
889,892a1005a6fffff,7
890,892a1005a77ffff,18
891,892a1005a7bffff,1
892,892a1005a83ffff,19
893,892a1005a87ffff,20
894,892a1005a8bffff,18
895,892a1005a8fffff,9
896,892a1005a93ffff,7
897,892a1005a97ffff,4
898,892a1005a9bffff,26
899,892a1005aa3ffff,6
900,892a1005aa7ffff,1
901,892a1005aabffff,7
902,892a1005aafffff,11
903,892a1005ab3ffff,8
904,892a1005ab7ffff,4
905,892a1005abbffff,15
906,892a1005ac3ffff,16
907,892a1005ac7ffff,19
908,892a1005acbffff,7
909,892a1005acfffff,7
910,892a1005ad3ffff,9
911,892a1005ad7ffff,13
912,892a1005adbffff,28
913,892a1005b03ffff,2
914,892a1005b07ffff,3
915,892a1005b0bffff,9
916,892a1005b0fffff,8
917,892a1005b13ffff,15
918,892a1005b17ffff,4
919,892a1005b1bffff,12
920,892a1005b23ffff,5
921,892a1005b27ffff,5
922,892a1005b2bffff,4
923,892a1005b2fffff,4
924,892a1005b33ffff,2
925,892a1005b37ffff,5
926,892a1005b3bffff,4
927,892a1005b43ffff,1
928,892a1005b47ffff,8
929,892a1005b4bffff,1
930,892a1005b4fffff,7
931,892a1005b53ffff,18
932,892a1005b57ffff,12
933,892a1005b5bffff,8
934,892a1005b63ffff,5
935,892a1005b67ffff,2
936,892a1005b6bffff,6
937,892a1005b6fffff,5
938,892a1005b73ffff,3
939,892a1005b77ffff,2
940,892a1005b7bffff,10
941,892a1005b83ffff,4
942,892a1005b87ffff,2
943,892a1005b8bffff,9
944,892a1005b8fffff,7
945,892a1005b97ffff,8
946,892a1005b9bffff,5
947,892a1005ba3ffff,3
948,892a1005ba7ffff,6
949,892a1005babffff,5
950,892a1005bafffff,4
951,892a1005bb3ffff,4
952,892a1005bb7ffff,17
953,892a1005bbbffff,10
954,892a1005bc3ffff,8
955,892a1005bc7ffff,11
956,892a1005bcbffff,5
957,892a1005bcfffff,23
958,892a1005bd3ffff,3
959,892a1005bd7ffff,2
960,892a1005bdbffff,1
961,892a1005c4bffff,11
962,892a1005c5bffff,5
963,892a1005c6bffff,17
964,892a1005c6fffff,2
965,892a1005e03ffff,16
966,892a1005e07ffff,12
967,892a1005e0bffff,5
968,892a1005e0fffff,22
969,892a1005e13ffff,31
970,892a1005e17ffff,6
971,892a1005e1bffff,12
972,892a1005e23ffff,22
973,892a1005e27ffff,9
974,892a1005e2bffff,11
975,892a1005e2fffff,6
976,892a1005e33ffff,14
977,892a1005e37ffff,12
978,892a1005e3bffff,19
979,892a1005e43ffff,36
980,892a1005e47ffff,11
981,892a1005e4bffff,19
982,892a1005e4fffff,12
983,892a1005e53ffff,16
984,892a1005e57ffff,9
985,892a1005e5bffff,8
986,892a1005e63ffff,117
987,892a1005e67ffff,51
988,892a1005e6bffff,23
989,892a1005e6fffff,3
990,892a1005e73ffff,13
991,892a1005e77ffff,21
992,892a1005e7bffff,40
993,892a1005e83ffff,2
994,892a1005e87ffff,8
995,892a1005e8bffff,6
996,892a1005e8fffff,128
997,892a1005e93ffff,13
998,892a1005e97ffff,3
999,892a1005e9bffff,12
1000,892a1005ea3ffff,18
1001,892a1005ea7ffff,3
1002,892a1005eabffff,7
1003,892a1005eafffff,3
1004,892a1005eb3ffff,21
1005,892a1005eb7ffff,5
1006,892a1005ebbffff,6
1007,892a1005ec3ffff,7
1008,892a1005ec7ffff,15
1009,892a1005ecbffff,22
1010,892a1005ecfffff,29
1011,892a1005ed3ffff,13
1012,892a1005ed7ffff,34
1013,892a1005edbffff,11
1014,892a1008803ffff,20
1015,892a1008807ffff,504
1016,892a100880fffff,43
1017,892a1008813ffff,24
1018,892a1008817ffff,382
1019,892a1008823ffff,414
1020,892a1008827ffff,165
1021,892a100882bffff,283
1022,892a100882fffff,192
1023,892a1008833ffff,470
1024,892a1008837ffff,196
1025,892a100883bffff,240
1026,892a1008867ffff,32
1027,892a1008877ffff,38
1028,892a1008883ffff,718
1029,892a1008887ffff,1271
1030,892a100888bffff,17
1031,892a100888fffff,356
1032,892a1008893ffff,130
1033,892a1008897ffff,111
1034,892a100889bffff,29
1035,892a10088a3ffff,531
1036,892a10088a7ffff,13
1037,892a10088abffff,209
1038,892a10088afffff,165
1039,892a10088b3ffff,650
1040,892a10088b7ffff,33
1041,892a10088bbffff,442
1042,892a1008903ffff,54
1043,892a1008907ffff,103
1044,892a100890bffff,612
1045,892a100890fffff,81
1046,892a1008913ffff,34
1047,892a1008917ffff,218
1048,892a100891bffff,14
1049,892a1008923ffff,230
