,hex9,cnt
636,892a1005567ffff,1
637,892a1005577ffff,4
638,892a1005587ffff,2
639,892a100558bffff,1
640,892a100559bffff,2
641,892a10055abffff,1
642,892a10055afffff,4
643,892a10055b3ffff,1
644,892a10055c7ffff,3
645,892a10055cfffff,1
646,892a10055d7ffff,1
647,892a1005607ffff,4
648,892a100560bffff,2
649,892a100560fffff,10
650,892a100561bffff,12
651,892a100562bffff,5
652,892a100563bffff,3
653,892a1005643ffff,11
654,892a1005647ffff,4
655,892a1005653ffff,3
656,892a1005657ffff,15
657,892a1005663ffff,53
658,892a1005667ffff,8
659,892a100566bffff,13
660,892a100566fffff,1
661,892a1005673ffff,8
662,892a1005677ffff,21
663,892a100567bffff,24
664,892a1005693ffff,1
665,892a1005697ffff,1
666,892a1005803ffff,4
667,892a1005807ffff,13
668,892a100580bffff,19
669,892a100580fffff,4
670,892a1005813ffff,8
671,892a100581bffff,1
672,892a1005823ffff,1
673,892a1005827ffff,1
674,892a1005833ffff,1
675,892a100583bffff,2
676,892a1005843ffff,27
677,892a1005847ffff,3
678,892a100584bffff,3
679,892a100584fffff,13
680,892a1005853ffff,2
681,892a1005857ffff,11
682,892a100585bffff,45
683,892a1005863ffff,1
684,892a1005873ffff,4
685,892a1005877ffff,2
686,892a100587bffff,1
687,892a100588bffff,4
688,892a10058c3ffff,52
689,892a10058c7ffff,4
690,892a10058cbffff,5
691,892a10058cfffff,6
692,892a10058d3ffff,12
693,892a10058d7ffff,2
694,892a10058dbffff,8
695,892a1005943ffff,1
696,892a100594fffff,3
697,892a100595bffff,6
698,892a100596bffff,6
699,892a1005a03ffff,30
700,892a1005a07ffff,16
701,892a1005a0bffff,27
702,892a1005a0fffff,29
703,892a1005a13ffff,4
704,892a1005a17ffff,22
705,892a1005a1bffff,19
706,892a1005a23ffff,20
707,892a1005a27ffff,12
708,892a1005a2bffff,41
709,892a1005a2fffff,51
710,892a1005a33ffff,2
711,892a1005a37ffff,17
712,892a1005a3bffff,24
713,892a1005a4bffff,5
714,892a1005a4fffff,2
715,892a1005a53ffff,25
